index,label,text
42022,0,dominos pay cards drivers keep cash tips cash house cash sales much
42022,0,dominos pay cards drivers keep cash tips cash house cash sales much
67024,0,nailloungeindia contestalert approach life artistic nature interests learning somet
67024,0,nailloungeindia contestalert approach life artistic nature interests learning somet
67024,0,nailloungeindia contestalert approach life artistic nature interests learning somet
99642,1,know probally use nothing niggas fucking ya
99642,1,know probally use nothing niggas fucking ya
99642,1,know probally use nothing niggas fucking ya
73862,0,deep entrenchment relations namely wmds targeted trump admin russian ult
73862,0,deep entrenchment relations namely wmds targeted trump admin russian ult
73862,0,deep entrenchment relations namely wmds targeted trump admin russian ult
83688,1,insecure nigga bad bitch go get miss potatoe
83688,1,insecure nigga bad bitch go get miss potatoe
83688,1,insecure nigga bad bitch go get miss potatoe
70833,0,today kiln opening yet cherry blossom trees spent longer torch usual yesterday
70833,0,today kiln opening yet cherry blossom trees spent longer torch usual yesterday
70833,0,today kiln opening yet cherry blossom trees spent longer torch usual yesterday
9744,0,xo idiots spend bag skittles
9744,0,xo idiots spend bag skittles
9744,0,xo idiots spend bag skittles
92943,0,ever comes time heart tells wasting fucking time listen b
92943,0,ever comes time heart tells wasting fucking time listen b
92943,0,ever comes time heart tells wasting fucking time listen b
38878,0,baseball really athletes say yes checkout blog
38878,0,baseball really athletes say yes checkout blog
38878,0,baseball really athletes say yes checkout blog
19273,0,rising follower graph follower past day get stats right
19273,0,rising follower graph follower past day get stats right
19273,0,rising follower graph follower past day get stats right
51361,0,jed coast clear eye emoji yeh jed page got sends innocent destroying picture fuck
51361,0,jed coast clear eye emoji yeh jed page got sends innocent destroying picture fuck
51361,0,jed coast clear eye emoji yeh jed page got sends innocent destroying picture fuck
45058,0,faith belief without facts need
45058,0,faith belief without facts need
45058,0,faith belief without facts need
76841,0,asks tsubaki steal pockies isomeone else ouijamovie
76841,0,asks tsubaki steal pockies isomeone else ouijamovie
76841,0,asks tsubaki steal pockies isomeone else ouijamovie
32838,0,understand nascar wants finish stages green plus sprint end creates great drama like saw
32838,0,understand nascar wants finish stages green plus sprint end creates great drama like saw
32838,0,understand nascar wants finish stages green plus sprint end creates great drama like saw
39307,0,huge dust clouds exist space scrub even produce giantic lightnings
39307,0,huge dust clouds exist space scrub even produce giantic lightnings
39307,0,huge dust clouds exist space scrub even produce giantic lightnings
6408,1,nigga jah gained k followers yesterday sick
6408,1,nigga jah gained k followers yesterday sick
6408,1,nigga jah gained k followers yesterday sick
19139,0,example someone taking damage ignore rick amp morty
19139,0,example someone taking damage ignore rick amp morty
19139,0,example someone taking damage ignore rick amp morty
74150,0,mx rf best best award design awards ptbo read full article
74150,0,mx rf best best award design awards ptbo read full article
74150,0,mx rf best best award design awards ptbo read full article
67696,0,update incident sb south exit nj exit nj
67696,0,update incident sb south exit nj exit nj
67696,0,update incident sb south exit nj exit nj
39118,0,introducing tahoe rst seamless blend style performance worthy special edition status
39118,0,introducing tahoe rst seamless blend style performance worthy special edition status
39118,0,introducing tahoe rst seamless blend style performance worthy special edition status
29549,1,moonlight dead harry killed today hate much annoying
29549,1,moonlight dead harry killed today hate much annoying
29549,1,moonlight dead harry killed today hate much annoying
29546,0,always wanted write sandbox world inspired soylent green take lot work adapt build worthwhile setting
29546,0,always wanted write sandbox world inspired soylent green take lot work adapt build worthwhile setting
29546,0,always wanted write sandbox world inspired soylent green take lot work adapt build worthwhile setting
51106,0,entered giveaway chance win handmade brindle cowhide key chain antique bra gocowgirl giveaway
51106,0,entered giveaway chance win handmade brindle cowhide key chain antique bra gocowgirl giveaway
51106,0,entered giveaway chance win handmade brindle cowhide key chain antique bra gocowgirl giveaway
57637,0,imnotabot cause bots hate vote ivoteindependent sure ever trust
57637,0,imnotabot cause bots hate vote ivoteindependent sure ever trust
57637,0,imnotabot cause bots hate vote ivoteindependent sure ever trust
67671,0,god part life story years tempted boil everything
67671,0,god part life story years tempted boil everything
67671,0,god part life story years tempted boil everything
79912,0,anyone istill gets mad word faggot
79912,0,anyone istill gets mad word faggot
79912,0,anyone istill gets mad word faggot
67446,0,find facebook lose youtube anonymous
67446,0,find facebook lose youtube anonymous
67446,0,find facebook lose youtube anonymous
6650,1,liberal thinking suspect idiots stole
6650,1,liberal thinking suspect idiots stole
6650,1,liberal thinking suspect idiots stole
38698,0,want get pc lobby id zerox pl done steps u best lt
38698,0,want get pc lobby id zerox pl done steps u best lt
38698,0,want get pc lobby id zerox pl done steps u best lt
80304,1,got hoe ass nigga get mad wouldid
80304,1,got hoe ass nigga get mad wouldid
80304,1,got hoe ass nigga get mad wouldid
28845,0,time temp c barometer hpa wind wsw mph rain today mm
28845,0,time temp c barometer hpa wind wsw mph rain today mm
28845,0,time temp c barometer hpa wind wsw mph rain today mm
51879,0,great week pgl class absolutely done right wait fall asleep later wake
51879,0,great week pgl class absolutely done right wait fall asleep later wake
51879,0,great week pgl class absolutely done right wait fall asleep later wake
25989,0,miss fun grab cowboy boots meet us iheartcountry festival
25989,0,miss fun grab cowboy boots meet us iheartcountry festival
25989,0,miss fun grab cowboy boots meet us iheartcountry festival
22555,0,line thinking abused e g conditions bad must meet evil evil
22555,0,line thinking abused e g conditions bad must meet evil evil
22555,0,line thinking abused e g conditions bad must meet evil evil
19802,0,lynn passing test requires celebration regardless happening let charge uber
19802,0,lynn passing test requires celebration regardless happening let charge uber
19802,0,lynn passing test requires celebration regardless happening let charge uber
